,Unnamed: 0,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
7216,7216,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,Millionaire,Chris Stapleton,81,3888929,"('contemporary country', 'outlaw country')",From A Room: Volume 2,71,0.616,0.474,-9.608,142.689,210133,0.0
7217,7217,spotify:track:59fi7eaSe4DuCqfua35m2W,Diamonds or Twine,Ryan Hurd,67,155225,"('contemporary country', 'country pop')",Diamonds or Twine,0,0.621,0.568,-8.795,148.047,211085,0.0
7218,7218,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,Heaven,Kane Brown,79,3793265,"('black americana', 'contemporary country')",Kane Brown (Deluxe Edition),74,0.677,0.556,-6.544,80.006,179507,
7219,7219,spotify:track:2ulBBx6YQ3qY3ci34RadtN,She's In Love With The Boy - Single Version,Trisha Yearwood,65,955410,"('contemporary country', 'country', 'country dawn', 'country road', 'country rock')",Trisha Yearwood,67,0.783,0.698,-8.268,124.996,248200,0.0
7220,7220,spotify:track:3aKAdHDxhYu2gpbQMYSEkv,"Love, Me",Collin Raye,56,362839,"('arkansas country', 'country', 'country road', 'country rock')",Love Songs,58,0.6,0.242,-12.63,106.616,231627,
7221,7221,spotify:track:30VHURM5NOfoZmqp2iKawS,Butterflies,Kacey Musgraves,78,1069918,"('contemporary country', 'country dawn', 'pop', 'texas country')",Golden Hour,69,0.689,0.614,-6.137,141.97,219053,0.0
7222,7222,spotify:track:1KhrAWvLIjRlQIJtSTgvsi,Would You Go With Me,Josh Turner,69,2205850,"('contemporary country', 'country', 'country road', 'modern country rock')",Your Man,74,0.605,0.864,-5.365,122.918,228187,0.0
7223,7223,spotify:track:1IxMWIX1soqNONa7H0LD6U,Pushing Up Daisies (Love Alive),Brothers Osborne,68,928412,"('contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock')",Port Saint Joe,57,0.606,0.633,-7.19,142.016,219013,0.0
7224,7224,spotify:track:0lrcuzg1hXJ6xgcMm4yceu,Dare Ya,Carly Pearce,69,220049,"('contemporary country', 'country', 'country pop')",Every Little Thing,48,0.614,0.693,-5.173,138.007,214760,
7225,7225,spotify:track:7Lr4XaxGpkAwa37IVgg22k,Back To Life,Rascal Flatts,73,3018522,"('contemporary country', 'country', 'country road')",Back To Life,61,0.467,0.701,-4.997,132.041,214219,
7226,7226,spotify:track:5aj0xPGiEUN3aI2oOYu14S,I Don't Dance,Lee Brice,74,1644314,"('contemporary country', 'country', 'country road', 'modern country rock')",I Don't Dance (Deluxe Edition),68,0.587,0.559,-7.742,92.036,221173,
7227,7227,spotify:track:3izNaTiYdotdPL0Bs76JqO,My Girl,Dylan Scott,66,1060527,"('contemporary country', 'country', 'country road', 'modern country rock')",Dylan Scott (Deluxe Edition),68,0.652,0.719,-7.251,94.969,197640,
7228,7228,spotify:track:34DFpyq5NJJ79GnGbbJH3p,This Is It,Scotty McCreery,65,768519,"('contemporary country', 'country', 'country road', 'modern country rock')",Seasons Change,1,0.557,0.511,-6.788,156.042,230973,
7229,7229,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,81,3888929,"('contemporary country', 'outlaw country')",Traveller,81,0.392,0.37,-10.888,48.718,293293,0.0
7230,7230,spotify:track:3qpQCkzCQHaOwy1g57AaD8,Slow Down,Alana Springsteen,55,13219,"('contemporary country', 'country pop')",Slow Down,47,0.583,0.605,-4.528,141.894,206841,
7231,7231,spotify:track:7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),Kane Brown,79,3793265,"('black americana', 'contemporary country')",Kane Brown,73,0.612,0.799,-4.603,125.976,188253,0.0
7232,7232,spotify:track:2X8xveXTek8difQMoHjDkl,Body on Fire,Maggie Rose,45,33834,"('contemporary country', 'country pop')",Dreams > Dollars,47,0.533,0.877,-4.299,160.003,220994,
7233,7233,spotify:track:3XKbdb9GB6u3hsnUklQTav,Then,Brad Paisley,71,2203144,"('contemporary country', 'country', 'country road')",American Saturday Night,63,0.493,0.643,-5.19,144.704,321640,
7234,7234,spotify:track:0Sbeihd75SGitymHS8Bqbh,I Hate Love Songs,Kelsea Ballerini,73,900751,"('contemporary country', 'country', 'pop')",Unapologetically (Deluxe Edition),57,0.386,0.446,-7.807,179.995,191187,
7235,7235,spotify:track:4Bh6ODFBpZVJymboFj6HYr,I Think I Love You,ERNEST,50,11550,(),I Think I Love You / Insane,0,0.819,0.667,-5.985,117.911,178293,
7236,7236,spotify:track:0x64VU0L9lsdVU12AHp01L,"1, 2, 3 Mississippi",Brett Young,71,817966,"('contemporary country', 'country')",Ticket To L.A.,50,0.596,0.751,-6.233,155.974,206800,0.0
7237,7237,spotify:track:7A35lRz4cm0QkbnlNAJPtm,Holding On to You,Miranda Lambert,74,2984626,"('contemporary country', 'country', 'country dawn', 'country road')",Platinum,50,0.491,0.352,-9.856,188.861,272640,
7238,7238,spotify:track:0AuyO2tufq60YvAFdVYhOn,Who Cares,Filmore,53,43336,"('contemporary country', 'country', 'country pop')",Who Cares,56,0.583,0.828,-4.768,95.035,178462,
7239,7239,spotify:track:2uJwGoHVPStmWV7iTKEhcn,Make Me Want To,Jimmie Allen,67,142877,"('black americana', 'contemporary country')",Mercury Lane,0,0.519,0.872,-3.212,179.965,172280,
7240,7240,spotify:track:3olGkpomYOWwRZsbFTZqiX,Devil Always Made Me Think Twice,Chris Stapleton,81,3888929,"('contemporary country', 'outlaw country')",Starting Over,66,0.729,0.685,-7.547,122.284,231720,0.0
7241,7241,spotify:track:6bVZ8tOT8S6wrXJl83zEHU,Ride the Lightning (717 Tapes),Warren Zeiders,68,180183,(),Ride the Lightning (717 Tapes),25,0.563,0.48,-6.349,78.847,186459,0.0
7242,7242,spotify:track:2rrxStmULcrV7tx1TLFCx0,Sundress,Elvie Shane,58,15343,"('contemporary country',)",Songs from 'Backslider',20,0.623,0.868,-5.88,144.243,210533,
7243,7243,spotify:track:3K3uXpgYfvX8jMHH51tsaY,Never Go Home,Payton Howie,35,823,(),Never Go Home,49,0.614,0.861,-3.671,125.969,209467,
7244,7244,spotify:track:4NJjWHBLbon4OjbCfVMWkh,Outlaws & Outsiders,Cory Marks,53,49308,(),Who I Am,60,0.5,0.866,-4.338,176.187,197235,1.0
7245,7245,spotify:track:1H5I9ObhTNdSvcIJnM5CoT,Call It Country,Travis Denning,61,37468,"('contemporary country', 'country pop')",Call It Country,54,0.608,0.936,-3.551,127.065,151148,0.0
7246,7246,spotify:track:6PuM7qkapYCJsN45KMMOwR,Never Change,Rvshvd,56,34100,"('black americana', 'redneck')",Never Change,50,0.518,0.746,-4.327,134.246,190678,
7247,7247,spotify:track:2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,81,3888929,"('contemporary country', 'outlaw country')",Starting Over,76,0.602,0.477,-8.425,183.89,213493,0.0
7248,7248,spotify:track:0NCnQYoe5YdxFjJQgEM5rX,Fuss & Fight,Koe Wetzel,71,262067,"('texas country',)",Noise Complaint,62,0.652,0.798,-5.592,141.014,240266,
7249,7249,spotify:track:3MDC1gVjBJJdThcWMCgLhp,Lowdown & Lonesome,Kendell Marvel,41,10084,"('roots americana',)",Lowdown & Lonesome,50,0.504,0.874,-7.09,180.009,263000,
7250,7250,spotify:track:0Jq7igSKyTZxkvLoqr0bsX,I Only Date Cowboys,Kylie Morgan,49,15009,"('contemporary country', 'country pop')",I Only Date Cowboys,59,0.621,0.936,-2.449,128.001,176813,0.0
7251,7251,spotify:track:1vscizuuPwkwC1cc5N5KQV,Don’t Come Lookin’,Jackson Dean,43,4362,(),Jackson Dean,53,0.529,0.858,-6.015,156.129,187957,0.0
7252,7252,spotify:track:6tInq1Sn2eehdsQGA9Aafh,Midnight Train To Memphis,Chris Stapleton,81,3888929,"('contemporary country', 'outlaw country')",From A Room: Volume 2,63,0.28,0.93,-7.573,177.258,222653,0.0
7253,7253,spotify:track:4lC2VHtTze7OouvfKwPpDa,Your Momma Still Does,Ashland Craft,56,11552,"('contemporary country', 'country pop')",Your Momma Still Does,40,0.538,0.869,-5.369,143.982,157290,0.0
7254,7254,spotify:track:2q0kWUvBaXkakZfH7KPViY,Catch Me If You Can,Canaan Smith,55,295349,"('contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck')",High Country Sound,49,0.608,0.839,-5.114,123.017,169700,
7255,7255,spotify:track:4MoVAnVnWSdFWgt7EI1ZKf,Last Man Standing,Jeremy McComb,32,2324,"('modern country rock',)",Frontier Rock,46,0.513,0.807,-5.294,79.967,190932,
7256,7256,spotify:track:0Rxgdpe1zgZ6ZzHgxSaYEJ,Waiting for the Thunder,Blackberry Smoke,59,254164,"('country rock', 'modern southern rock', 'rock', 'southern rock')",Like an Arrow,58,0.582,0.805,-5.267,144.047,247008,
7257,7257,spotify:track:515UGTaaZQyCgthVxhWTbU,Burning Down,Striking Matches,41,18562,(),Morning,47,0.641,0.902,-3.917,94.946,189579,
7258,7258,spotify:track:6diaA6bkHgXuhlkmIYVAkf,Pull Me Under,Aaron Lewis,65,597429,"('alternative metal', 'contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'redneck')",Pull Me Under,53,0.473,0.309,-9.142,152.086,268162,0.0
7259,7259,spotify:track:2ixkIrn45mNfdLDLHuyfRt,23,Chayce Beckham,58,29642,(),23,72,0.626,0.583,-7.346,87.977,228145,
7260,7260,spotify:track:50wplGw8gfqUx04sZQOzve,Old School’s In,Heath Sanders,41,8514,"('arkansas country', 'country pop')",Common Ground,50,0.489,0.819,-5.081,146.02,233587,0.0
7261,7261,spotify:track:4Kt1bb3fWGhgRsoRgZCAJ8,On the Run,Warren Zeiders,68,180183,(),On the Run,16,0.485,0.154,-16.972,107.679,225652,
7262,7262,spotify:track:1yoKxDLsg38FSRJv60NIo3,County Roads,Elvie Shane,58,15343,"('contemporary country',)",County Roads,53,0.658,0.813,-3.305,116.06,191765,0.0
7263,7263,spotify:track:6xscb3IfPqwanr2IoG5c8d,Ain't My Day,Corey Kent,47,9297,"('country pop',)",Ain't My Day,56,0.385,0.836,-3.766,201.744,201480,0.0
7264,7264,spotify:track:32GtaR8mm14DOmhWzG8Jik,Met the Devil in Oklahoma,Josh Meloy,50,9795,"('oklahoma country', 'roots americana')",Oklahoma,57,0.647,0.458,-4.153,131.96,236823,0.0
7265,7265,spotify:track:2ZvBWC43d2YUaleClFAYPU,Whiskey in a Wine Glass,Whelan Stone,34,296,(),Whiskey in a Wine Glass,48,0.56,0.835,-4.386,149.989,187885,0.0
7266,7266,spotify:track:6RmUNpQImWsU4DJIXriREW,Who I Am,Caleb Lee Hutchinson,38,18275,(),Who I Am,45,0.746,0.581,-8.061,92.948,220027,
7267,7267,spotify:track:6ttWS9HFc1fkvIjPTko8EJ,Cloud of Dust (feat. The Gronkowski Brothers),LOCASH,56,297902,"('contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock')",Cloud of Dust (feat. The Gronkowski Brothers),51,0.531,0.814,-4.657,150.089,169600,0.0
7268,7268,spotify:track:46oDBddhwu0gfFr2z1fvh5,Whiskey Sunrise,Chris Stapleton,81,3888929,"('contemporary country', 'outlaw country')",Starting Over,60,0.545,0.537,-6.989,114.385,202440,0.0
7269,7269,spotify:track:4XXXLj4SKynrgyIEwibD9x,Places To Run,Dusty Black,35,1878,(),Places To Run,45,0.512,0.875,-4.872,83.026,178443,0.0
7270,7270,spotify:track:6pMR5gZyVQQFIzh0NAvX41,4 X 4 Play,Blackjack Billy,45,15382,"('modern southern rock',)",4 X 4 Play,50,0.731,0.84,-5.224,93.987,201711,0.0
7271,7271,spotify:track:5wuOWOnmXlH5mc3wTRfsx7,Pickin’ Up Girls (feat. The Cadillac Three),Dillon Carmichael,52,34936,"('contemporary country', 'country pop', 'roots americana')",Pickin’ Up Girls (feat. The Cadillac Three),48,0.671,0.673,-4.849,99.969,201451,0.0
7272,7272,spotify:track:0aK4mDwdfQGVH8YI3QOKpj,Bat Out Of Birmingham,Jobe Fortner,32,3647,(),Bat Out Of Birmingham,42,0.417,0.678,-8.743,151.973,217893,0.0
7273,7273,spotify:track:69JNWrpgjgulsDcCTXxlBk,To Whom ...,Shawn David,37,1378,(),To Whom ...,45,0.536,0.323,-8.472,126.142,218202,
7274,7274,spotify:track:62jzdCEsnubKdOSIEOLx7L,Red Handed,Taylor McCall,48,9752,"('roots americana', 'south carolina indie')",Red Handed,44,0.436,0.508,-7.862,172.102,162955,
7275,7275,spotify:track:1ytcL1DNTMly6tmYUrAdPl,Train,Manny Blu,36,2554,(),Train,45,0.46,0.89,-3.162,147.967,177320,
7276,7276,spotify:track:5sRNw5nGGirWXvxECIxpSX,Huckleberry,Daniel Lee,46,6572,"('country pop', 'country rap', 'redneck')",Huckleberry,46,0.442,0.615,-7.909,84.944,230412,
7277,7277,spotify:track:6oX6Z8IRcQoE5c1huBv4hU,Labels,The Cadillac Three,61,137835,"('modern southern rock',)",COUNTRY FUZZ,47,0.588,0.775,-5.664,173.968,184619,
7278,7278,spotify:track:4320xN7twzyH6QAGM3bvYZ,Sleeve,Nate Smith,62,42848,"('contemporary country',)",Sleeve,46,0.698,0.794,-5.542,125.982,261359,
7279,7279,spotify:track:4U7VPsgV5C3cz28kdWAT8u,I Need You (feat. Ashley Monroe),The Steel Woods,53,104184,"('modern southern rock', 'roots americana')",All of Your Stones,49,0.5,0.511,-6.457,121.071,429489,0.0
7280,7280,spotify:track:189qLE479B11BbwQlOFxQO,Year to Be Young 1994,Stephen Wilson Jr.,36,3138,(),Year to Be Young 1994,49,0.645,0.759,-6.094,112.023,200898,0.0
7281,7281,spotify:track:17B1eRYbcpI808XW81JnMw,Get Em Up,Tim Montana,50,21507,"('redneck',)",Long Shots,45,0.508,0.913,-3.007,160.09,185147,
7282,7282,spotify:track:0d0wIqxnYcavcm5AQjvBlB,American Thread,Tim Montana,50,21507,"('redneck',)",American Thread,51,0.507,0.95,-5.393,85.032,197268,
7283,7283,spotify:track:0Lb9pl5Sxj0C7LB2dt6hDH,Get After It,The Cadillac Three,61,137835,"('modern southern rock',)",Get After It,47,0.582,0.928,-4.939,107.964,171476,
7284,7284,spotify:track:1jxiUxaIBx8C2IOlak1j4Q,Southbound,Ryan Kinder,47,13288,"('contemporary country', 'country pop')",Room to Dream Part II,43,0.555,0.877,-4.109,116.041,237560,
7285,7285,spotify:track:5u0VRvkQ9iklgcVw631pJu,Blame It On The Double (feat. Tyler Connolly of Theory of a Deadman & Jason Hook),Cory Marks,53,49308,(),Blame It On The Double (feat. Tyler Connolly of Theory of a Deadman & Jason Hook),53,0.545,0.964,-3.439,94.053,207229,0.0
7286,7286,spotify:track:2SncBUzb3UsejCoo4NHhtk,What Do I Know (feat. HARDY),Robert Counts,42,4667,"('country pop',)",What Do I Know (feat. HARDY),50,0.533,0.589,-6.14,140.049,208418,0.0
7287,7287,spotify:track:05UnWmN0WVz8zYHBUtAeVz,Better Off,Cory Marks,53,49308,(),Nashville Mornings,43,0.388,0.96,-2.43,158.013,197466,
7288,7288,spotify:track:6jSebdcbIlp0GaBwpsYSRl,Amen,Jacob Bryant,46,54161,"('country pop', 'redneck')",Amen,45,0.449,0.615,-6.606,135.936,232883,
7289,7289,spotify:track:2BqHBd0xqUUGxYBJ6rFyJB,Alive and Well,Eddie Montgomery,39,1045,(),Alive and Well,44,0.44,0.861,-4.257,151.805,198397,
7290,7290,spotify:track:5lGwwBBuLPazDtYTkKvbxQ,Sound of the South,Kaleb Austin,45,21793,(),Sound of the South,50,0.51,0.634,-11.542,165.937,243164,
7291,7291,spotify:track:2iJnmQ9dB4CUqQSoeFlX57,Did It To Myself,Bobby McClendon,32,874,(),Did It To Myself,42,0.517,0.787,-8.974,152.021,167907,
7292,7292,spotify:track:2muHNimwAwlBbfdYf6yH5W,Rich Man's Game,Tanner Usrey,53,17158,"('texas country',)",Rich Man's Game,45,0.59,0.619,-5.372,119.994,230011,0.0
7293,7293,spotify:track:4Vqhd4iIm8rzXg3nGvOV5B,Tabasco & Sweet Tea,The Cadillac Three,61,137835,"('modern southern rock',)",Tabasco & Sweet Tea,53,0.674,0.754,-5.807,159.906,280066,0.0
7294,7294,spotify:track:2mi9QDPaqsQwqLSGWCBuLa,It's Alright,The Georgia Thunderbolts,34,4498,"('modern blues rock', 'modern hard rock', 'nwocr')",It's Alright,41,0.556,0.919,-3.192,120.082,236333,
7295,7295,spotify:track:5NK0LWKSpXco6ozy72CZal,Highway Will,Taylor McCall,48,9752,"('roots americana', 'south carolina indie')",Highway Will,45,0.442,0.652,-6.543,146.98,193672,0.0
7296,7296,spotify:track:0KbCBafoO4ShzNvkcY2cJe,Black Powder Soul,Taylor McCall,48,9752,"('roots americana', 'south carolina indie')",Black Powder Soul,47,0.298,0.652,-6.387,78.203,216153,0.0
7297,7297,spotify:track:6e34gEYUVcXkdAPVmtIdBV,Feels a Lot Like This,Corey Kent,47,9297,"('country pop',)",Feels a Lot Like This,44,0.417,0.914,-5.914,156.238,189973,0.0
7298,7298,spotify:track:4byGXugy6UdulXHzqKMBMG,Cars On Blocks,Tim Montana,50,21507,"('redneck',)",Long Shots,44,0.565,0.887,-4.112,146.068,189067,0.0
7299,7299,spotify:track:79JAw296lCbgzq8dm4h4tD,All of These Years,The Steel Woods,53,104184,"('modern southern rock', 'roots americana')",Old News,50,0.556,0.649,-5.314,92.062,251498,
7300,7300,spotify:track:0ysCB1Jg4hli0XlEWlipo7,Heart On Fire,Eric Church,75,3227912,"('contemporary country', 'country', 'country road', 'modern country rock')",Heart,71,0.653,0.927,-4.699,119.97,258800,0.0
7301,7301,spotify:track:4JzBPOh3OALX4vneDcPzOL,In Love With My Problems (feat. Jon Pardi),Larry Fleet,56,31885,"('contemporary country',)",Stack of Records,51,0.587,0.843,-4.295,95.018,183404,0.0
7302,7302,spotify:track:5gc0DRaKq0ijViRdG5juAS,Tell the People,Brett James,34,1466,(),Tell the People,41,0.535,0.731,-3.458,153.971,218782,
7303,7303,spotify:track:2ybneV0OTObEyiOMxq0yMc,Stronger Than You,Tim Montana,50,21507,"('redneck',)",Long Shots,47,0.66,0.619,-4.193,144.869,188400,
7304,7304,spotify:track:3FemRrmhLglpUFS3qOijE2,Wait Outside,Parker McCollum,70,178301,"('contemporary country', 'texas country')",Gold Chain Cowboy,57,0.467,0.843,-4.735,129.077,201173,0.0
7305,7305,spotify:track:7eDloZneDYKWUYQXWzFAxD,Hand Me a Beer,Dew Pendleton,28,916,(),Might as Well Be Me,41,0.566,0.793,-7.493,83.04,230171,0.0
7306,7306,spotify:track:4OFh1cyIE0Ycd0LbNl9WgX,I'm Not For Everyone,Brothers Osborne,68,928412,"('contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock')",I'm Not For Everyone,50,0.591,0.741,-4.867,81.995,172107,0.0
7307,7307,spotify:track:77A7dWpSxVoauUbJn83Oj3,Country Boy (feat. George Jones & Charlie Daniels),Aaron Lewis,65,597429,"('alternative metal', 'contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'redneck')",Town Line,5,0.595,0.667,-6.442,121.949,283347,0.0
7308,7308,spotify:track:3v5hpjKoF63Lr9vLIKOpL8,You Hear Georgia,Blackberry Smoke,59,254164,"('country rock', 'modern southern rock', 'rock', 'southern rock')",You Hear Georgia,46,0.306,0.745,-4.64,143.805,245839,0.0
7309,7309,spotify:track:5lpqOgHzc3UmcgULPKtoSD,Rambler - Bonus Track,Bones Owens,44,12558,"('modern blues rock',)",Bones Owens,46,0.502,0.839,-5.589,74.998,210240,0.0
7310,7310,spotify:track:7eaqzZaLKrUZYW58SALER2,These Old Boots,Seth Anthony,55,16174,"('redneck',)",These Old Boots,46,0.546,0.367,-10.193,136.411,206308,
7311,7311,spotify:track:0MDFaaKSyNrt4aZtJvqirX,Payback (feat. The Cadillac Three),Ryan Hurd,67,155225,"('contemporary country', 'country pop')",EOM - EP,46,0.381,0.896,-3.712,157.981,207215,0.0
7312,7312,spotify:track:51PuIBYfGsXVFmnsv70Vr3,Highway Like Me (feat. Marcus King),Ashland Craft,56,11552,"('contemporary country', 'country pop')",Travelin' Kind,47,0.281,0.484,-5.697,117.827,270826,0.0
7313,7313,spotify:track:4nNmIoO7YIm8EuoY8pUrXE,Rose Gold,Read Southall Band,60,59966,"('red dirt', 'texas country')",Rose Gold,45,0.448,0.754,-5.343,95.253,329501,
7314,7314,spotify:track:6TIBQ6xqAEbcTDcnXJqgVT,Die Rockin,Whiskey Myers,68,446366,"('modern southern rock', 'texas country')",Die Rockin,43,0.509,0.766,-4.177,102.86,204271,0.0
7315,7315,spotify:track:2dXZhZ6OgUPAaiwJs8yR79,Excuses,Kolby Cooper,59,55714,"('texas country',)",Excuses,55,0.502,0.773,-5.405,156.006,206646,
7316,7316,spotify:track:6Am1VgKxTIDabVMKMqDK8y,Good Old Days,Ghost Hounds,35,12125,(),Good Old Days,43,0.611,0.818,-6.352,115.976,195839,
