,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
6616,spotify:track:62dhSmROhppvuWyeCeC730,"Supernatural Thing, Pt. 1",Ben E. King,66,439277,"('adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul')",Supernatural Thing,55,0.724,0.579,-10.933,94.92,251560,0.0
6617,spotify:track:0gtTfaz5zzbJA28Ypu7k0W,Groove Me,King Floyd,47,12057,"('classic soul', 'soul', 'southern soul')",Choice Cuts,56,0.913,0.481,-8.459,103.62,184467,0.0
6618,spotify:track:14MN0kzWGgODPoRql1eWT8,Whatcha See Is Whatcha Get,The Dramatics,52,281613,"('classic soul', 'disco', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul')",The Very Best Of The Dramatics,0,0.641,0.74,-8.425,152.939,214973,0.0
6619,spotify:track:4lzTyLYXb3ED01TSLCJ1Hz,Respect Yourself,The Staple Singers,60,259965,"('brill building pop', 'chicago soul', 'classic soul', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul')",The Very Best Of The Staple Singers,54,0.828,0.669,-8.637,109.964,211680,0.0
6620,spotify:track:6Ph1DMQe7fcEbtPI3NZLSL,Now That We Found Love,The O'Jays,63,905775,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary')",Love Songs,0,0.714,0.646,-8.402,113.982,281200,0.0
6621,spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,Superfly,Curtis Mayfield,64,885131,"('chicago soul', 'classic soul', 'funk', 'soul')",Superfly (O.S.T.),56,0.784,0.708,-9.141,120.11,233600,0.0
6622,spotify:track:5mBHcJ6yNXyYGLosWkuGqv,Why Can't We Live Together,Timmy Thomas,48,13212,"('classic soul',)",Why Can't We Live Together: The Best Of The TK Years 1972-'81,53,0.865,0.614,-9.983,100.436,289613,0.0
6623,spotify:track:76Gcy0ltMutGaK8oizgdrF,Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight & The Pips,63,933090,"('brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul')",The Best Of Gladys Knight & The Pips,0,0.525,0.407,-12.724,140.52,261467,0.0
6624,spotify:track:5tcR6nVpY1JRDyDcK0K60f,Oh Girl,The Chi-Lites,50,427286,"('chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul')",The Ultimate Chi-Lites,52,0.422,0.486,-9.866,134.587,217520,0.0
6625,spotify:track:5S6lnVk3sQDN9lKMeSUGrI,Drift Away,Dobie Gray,54,26302,"('motown', 'northern soul')",Invincible,0,0.546,0.424,-7.602,76.189,235653,0.0
6626,spotify:track:1SjqD5q2WvpjOFIklP7sxD,You Are Everything,Diana Ross,70,1391364,"('disco', 'motown', 'quiet storm', 'soft rock', 'soul')",Diana & Marvin,59,0.521,0.525,-9.581,150.392,190440,0.0
6627,spotify:track:222TScMmzaZ0IdkvbLoin2,I Love Music,The O'Jays,63,905775,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary')",Family Reunion (Expanded Edition),58,0.643,0.838,-8.063,127.612,413067,0.0
6628,spotify:track:17wXLFsvZVX14x9SntU58w,Think (About It),Lyn Collins,45,35611,"('funk', 'soul')",James Brown's Funky People,0,0.768,0.49,-12.678,112.504,201827,0.0
6629,spotify:track:1wxF8huN8OO1HkiDCEFLR2,Hercules,Aaron Neville,61,94728,"('motown', 'soul')",The Anthology,0,0.665,0.637,-8.489,166.222,251467,0.0
6630,spotify:track:7J8F8mHNV79WSV3N2lVwHH,Pusherman,Curtis Mayfield,64,885131,"('chicago soul', 'classic soul', 'funk', 'soul')",Superfly (O.S.T.),44,0.85,0.669,-9.562,126.624,300693,0.0
6631,spotify:track:1Rr223L47oym6yWVg39CgA,You Make Me Feel Brand New,The Stylistics,57,630466,"('adult standards', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul')",The Very Best of the Stylistics ... And More!,0,0.454,0.383,-8.186,75.929,329720,0.0
6632,spotify:track:79krwDoFzJ6dbNRwceAwgH,Don't Let the Green Grass Fool You,Wilson Pickett,61,496446,"('brill building pop', 'classic rock', 'classic soul', 'funk', 'memphis soul', 'motown', 'rock-and-roll', 'soul', 'southern soul')",In Philadelphia,51,0.573,0.707,-8.29,152.467,169707,0.0
6634,spotify:track:7AmJATXFg6Mj2grzZXkqq2,Use ta Be My Girl,The O'Jays,63,905775,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary')",The Essential O'Jays,58,0.65,0.614,-7.367,111.477,198173,0.0
6635,spotify:track:6k0GXtn49Ga6kfA8ZvLtVX,"For the Love of You, Pts. 1 & 2",The Isley Brothers,66,1383372,"('classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul')",The Essential Isley Brothers,50,0.684,0.417,-9.591,102.756,337333,0.0
6636,spotify:track:14rTFBs1cCkOBp5JPUrJhw,Ain't No Love In The Heart Of The City - Single Version,"Bobby ""Blue"" Bland",53,122264,"('blues', 'classic soul', 'electric blues', 'soul', 'soul blues', 'southern soul')",Music For Groovin',53,0.559,0.656,-8.699,79.638,225347,0.0
6637,spotify:track:4gAsVttMY36zJUCa7FYoJN,Masterpiece,The Temptations,72,2261597,"('brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul')",Masterpiece,48,0.789,0.392,-15.395,119.0,830400,0.0
6638,spotify:track:6aeSAKcpmdXyxUJK4ojyyR,Wake up Everybody (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,59,421099,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul')",R&B: From Doo-Wop To Hip-Hop,46,0.503,0.552,-10.073,96.384,211427,0.0
6639,spotify:track:7jmqTPoxOQsC2w9Cb6z78q,Freddie's Dead,Curtis Mayfield,64,885131,"('chicago soul', 'classic soul', 'funk', 'soul')",Beautiful Brother - The Essential,0,0.532,0.79,-7.282,91.268,324399,0.0
6640,spotify:track:20HCbY9qPpi1H2pP2MRUWy,Woman's Gotta Have It,Bobby Womack,63,568737,"('classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul')",The Best Of Bobby Womack - The Soul Years,50,0.506,0.59,-8.922,83.627,210453,0.0
6642,spotify:track:5inuDU6zkebOEl1hwHaCph,It Should Have Been Me,Yvonne Fair,41,5311,"('classic soul', 'motown')",True Motown / Spectrum 3 CD Set,0,0.663,0.536,-6.398,181.502,204520,0.0
6643,spotify:track:5TUs6T93fNFvgQov6MlYkP,Your Song,Billy Paul,59,202604,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul')",360 Degrees of Billy Paul (Expanded Edition),64,0.497,0.73,-8.514,131.188,390987,0.0
6644,spotify:track:12nDGzwsNPNjULCy7VKGHx,"You Know How to Love Me - 7"" Version",Phyllis Hyman,46,251747,"('classic soul', 'contemporary r&b', 'disco', 'funk', 'motown', 'neo soul', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary')",You Know How to Love Me (Expanded Edition),48,0.833,0.636,-10.578,115.991,226840,0.0
6645,spotify:track:3EN9HHihu5CtBWhcNi7Wa3,Starting All Over Again,Mel & Tim,36,8846,"('chicago soul', 'classic soul', 'memphis soul', 'soul', 'southern soul')",Stax Volt Chartbusters Vol 1,45,0.622,0.33,-10.629,137.776,230920,0.0
6646,spotify:track:1cA75QXzCkJYPaDw7jnDoH,The Payback,James Brown,69,1845627,"('funk', 'motown', 'soul')",Funky President...The Very Best Of James Brown Volume 2,0,0.87,0.645,-11.548,97.795,449600,1.0
6647,spotify:track:5EOSdLJhhq31GYCawQ5FTC,Bring The Boys Home,Freda Payne,43,14099,"('classic soul', 'motown')",Deeper And Deeper (The Best Of Freda Payne),39,0.645,0.607,-12.637,123.742,205333,0.0
6648,spotify:track:53m3UkzcaQVbB2DENsrJiK,Close the Door,Teddy Pendergrass,63,929156,"('classic soul', 'contemporary r&b', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary')",Life Is A Song Worth Singing (Expanded Edition),57,0.542,0.499,-10.423,178.281,325493,0.0
6649,spotify:track:5nU90wCMFO8sU0tVYDBvUN,Got To Be There,Michael Jackson,85,21099349,"('pop', 'r&b', 'soul')",Hello World - The Motown Solo Collection,46,0.341,0.585,-9.461,170.797,204907,0.0
6650,spotify:track:6aKFAhG7hCy71wLDMKjP5G,In The Rain,The Dramatics,52,281613,"('classic soul', 'disco', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul')",The Very Best Of The Dramatics,54,0.421,0.514,-9.52,145.653,209213,0.0
6651,spotify:track:6uDRZi9MOTtkuNUHMfREib,Thin Line Between Love and Hate,The Persuaders,41,66528,"('classic soul', 'quiet storm', 'souldies', 'southern soul')",Thin Line Between Love & Hate: Golden Classics,55,0.523,0.431,-9.187,118.687,207653,0.0
6652,spotify:track:02srSkeu2pzybuVr2B9TJm,When Will I See You Again,The Three Degrees,52,137160,"('classic girl group', 'disco', 'motown', 'philly soul', 'quiet storm')",The Three Degrees,61,0.564,0.593,-9.245,120.753,178747,0.0
6653,spotify:track:4cuu41Cglk9Wb6bbKXaz97,Jody's Got Your Girl And Gone,Johnnie Taylor,49,165063,"('funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul')",Chronicle: The 20 Greatest Hits,46,0.793,0.3,-16.178,100.343,180467,0.0
6654,spotify:track:1SwUqH8LELoY6SwldhOwr8,(Do The) Push And Pull - Pt. 1,Rufus Thomas,43,61823,"('classic soul', 'funk', 'memphis blues', 'memphis soul', 'rhythm and blues', 'soul', 'southern soul')",Funkiest Man Alive: The Stax Funk Sessions 1967-1975,46,0.724,0.731,-9.745,105.096,198439,0.0
6655,spotify:track:3pNfCtcbhWwa6TouKcMTGp,Make It Funky - Pt. 1,James Brown,69,1845627,"('funk', 'motown', 'soul')",70's Funk Classics,47,0.903,0.475,-12.055,97.554,198173,0.0
6656,spotify:track:5Vdg4tP25ffeGEC5GGmCwm,Smiling Faces Sometimes,The Undisputed Truth,43,36023,"('classic soul', 'funk', 'motown', 'psychedelic soul', 'quiet storm', 'soul', 'southern soul')",The Undisputed Truth,55,0.551,0.461,-11.778,105.155,198547,0.0
6658,spotify:track:3p1JoOEhVkEnTaa4JzTMSk,For the Love of Money,The O'Jays,63,905775,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary')",Ship Ahoy (Expanded Edition),58,0.679,0.802,-7.739,97.375,439867,0.0
6659,spotify:track:7aSCF0pGM7D47ZRINZv6Ve,You're a Big Girl Now,The Stylistics,57,630466,"('adult standards', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul')",The Very Best of the Stylistics ... And More!,0,0.457,0.527,-7.612,143.94,196120,0.0
6660,spotify:track:2f1kaz9iKDa9aHwZMfdbti,Trapped By a Thing Called Love,Denise LaSalle,39,62095,"('classic soul', 'soul', 'soul blues', 'southern soul', 'southern soul blues')",On The Loose / Trapped By A Thing Called Love,0,0.719,0.486,-9.489,141.511,160627,0.0
6661,spotify:track:7wJeXISGGTLVv2kBPtCJHw,When Somebody Loves You Back,Teddy Pendergrass,63,929156,"('classic soul', 'contemporary r&b', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary')",Life Is A Song Worth Singing (Expanded Edition),58,0.71,0.581,-9.108,97.746,296880,0.0
6662,spotify:track:3oI95Uihdvu7uCiirC1DQA,If You Don't Know Me by Now (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,59,421099,"('classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul')",The Best Of Harold Melvin & The Blue Notes: If You Don't Know Me By Now (Featuring Teddy Pendergrass) (feat. Teddy Pendergrass),0,0.467,0.371,-12.514,93.681,205573,0.0
6663,spotify:track:50wtPW7qTqRCi78OxVn2ep,TSOP (The Sound of Philadelphia),The Three Degrees,52,137160,"('classic girl group', 'disco', 'motown', 'philly soul', 'quiet storm')",International (Expanded Edition),48,0.654,0.925,-4.365,113.403,227160,0.0
6666,spotify:track:1I00qI4bQZyKSQ5G5AnKcv,Phone Dies (feat. Refi Sings),Andra Day,63,361755,"('r&b',)",Phone Dies (feat. Refi Sings),48,0.734,0.679,-8.873,113.729,235789,0.0
6667,spotify:track:24G1PXBWoRgV0wDXZKwxzz,N Side,Steve Lacy,80,916236,"('afrofuturism',)",Apollo XXI,68,0.838,0.536,-6.288,119.956,224444,0.0
6668,spotify:track:1BkK2fQUGALz7AaOSo7Swh,Love You Bad (feat. Phoelix),Terrace Martin,65,106401,"('alternative r&b', 'indie r&b', 'indie soul')",Dinner Party,60,0.775,0.767,-6.545,89.553,168203,0.0
6669,spotify:track:68j5DYmCikBzcp60Sv6xWO,All I Need (with Mahalia & Ty Dolla $ign),Jacob Collier,64,482867,"('indie soul', 'uk alternative pop')",All I Need (with Mahalia & Ty Dolla $ign),54,0.485,0.492,-6.462,78.001,243787,0.0
6670,spotify:track:5f2CDk3D2XX8XyL6kViwZI,No Plans for Love (with Ne-Yo & Kent Jones),D-Nice,45,70678,"('bronx hip hop', 'east coast hip hop', 'old school hip hop')",No Plans for Love (with Ne-Yo & Kent Jones),56,0.803,0.889,-3.698,109.992,204229,0.0
6671,spotify:track:4Mj9FULUmiSVbcN0EcWo5r,On My Shit (feat. Joey Bada$$),Phony Ppl,56,228290,"('alternative r&b', 'indie soul')",On My Shit (feat. Joey Bada$$),52,0.754,0.861,-5.32,81.473,206636,1.0
6672,spotify:track:0D15z5l7YWqwyJ8wkO2oaA,Mariposa,Radiant Children,43,24741,"('alternative r&b', 'indie r&b', 'uk contemporary r&b')",There's Only Being Yourself,49,0.82,0.465,-7.798,101.957,184787,0.0
6674,spotify:track:0wcN45fKhDGWAd0GrWjdYM,Golden,Berhana,56,184024,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie soul')",HAN,49,0.671,0.374,-11.489,84.92,119652,0.0
6675,spotify:track:2Ee9amLUslOwgoJWZEpSSD,Mystery Lady (feat. Don Toliver),Masego,74,947291,"('alternative r&b',)",Mystery Lady (feat. Don Toliver),72,0.747,0.494,-7.957,76.006,228453,0.0
6676,spotify:track:60mKQHD4tf5NrzconZVeyV,Black Love,Salaam Remi,66,23994,"('hip hop',)",Black Love,43,0.747,0.562,-7.084,101.022,232871,0.0
6677,spotify:track:5G7602PyF33hYDi4utEpoZ,Shibuya,Free Nationals,67,184173,"('alternative r&b', 'indie soul')",Shibuya,55,0.743,0.519,-11.383,93.005,144516,0.0
6679,spotify:track:0hfO4THmsjstA7svFPLTVS,Silver Tongue Devil (feat. Shenseea),Masego,74,947291,"('alternative r&b',)",Silver Tongue Devil (feat. Shenseea),57,0.789,0.653,-8.506,101.985,198299,0.0
6681,spotify:track:2xQAAd2pCT7q2HlWffAaMh,Vibrant,Stokley,49,18295,"('neo soul', 'urban contemporary')",Vibrant,44,0.776,0.777,-4.431,98.024,248414,0.0
6682,spotify:track:0rjvlFcg4QVi9dDzctDDGD,Freeze Tag (feat. Cordae & Phoelix),Terrace Martin,65,106401,"('alternative r&b', 'indie r&b', 'indie soul')",Dinner Party: Dessert,53,0.68,0.592,-7.669,83.129,191376,0.0
6683,spotify:track:54pog56aKXKPjvSLNVpE61,High Up,Shay Lia,55,69575,"('alternative r&b', 'canadian contemporary r&b', 'canadian pop', 'chill r&b', 'indie r&b', 'indie soul', 'montreal indie')",Solaris,45,0.623,0.503,-9.289,197.689,180576,0.0
6684,spotify:track:4UpbTA0kccMXQqfuOSSPi1,I Love Me Too,KIRBY,55,63558,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie triste')",Unpregnant (Original Motion Picture Soundtrack),42,0.788,0.798,-4.277,114.656,177644,0.0
6686,spotify:track:1PrVLmXkJjh2vEhmBEKLeM,Dragonball Durag - Remix,Thundercat,73,838630,"('afrofuturism',)",Dragonball Durag (Remix),58,0.626,0.597,-9.943,80.985,221099,1.0
6687,spotify:track:3tBOduABygszf71Q5e8Rpk,Lies,Terrace Martin,65,106401,"('alternative r&b', 'indie r&b', 'indie soul')",Lies,43,0.708,0.808,-6.36,105.039,168640,0.0
6688,spotify:track:4rnriM1hFyeRrdRQSZd9uA,Positions,Nia Sultana,41,11235,(),Positions,46,0.639,0.535,-7.714,84.975,146824,0.0
6689,spotify:track:698qfbrci5r8U0EKceXhml,Think About You - Notion Mix,Tiana Major9,56,59947,"('alternative r&b', 'chill r&b', 'indie r&b', 'r&b', 'uk contemporary r&b')",Think About You (Notion Mix),52,0.774,0.619,-6.367,86.747,194883,0.0
6690,spotify:track:42DZ6nBYhvyoLwmCUGz2T9,"Good To Know (feat. Masego, Kp & Ambriia)",Ciscero,50,19041,"('dmv rap',)","Good To Know (feat. Masego, Kp & Ambriia)",52,0.877,0.387,-7.487,97.35,241756,0.0
6691,spotify:track:1vBBPAR0hvBIBuq8NkYAUu,Apple,KIRBY,55,63558,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie triste')",Sis.,46,0.377,0.649,-4.628,154.717,199603,0.0
6693,spotify:track:1Fwppfa2qKDAETKveNFsHR,Late Night,Lucky Daye,71,296427,"('alternative r&b', 'chill r&b', 'indie r&b', 'pop', 'pop r&b', 'r&b')",Painted,61,0.825,0.548,-6.899,98.976,237518,0.0
6694,spotify:track:4AvOXTQ2semU5FAmtl8vtk,Only You,Mayer Hawthorne,59,257883,"('funk', 'indie soul', 'neo soul', 'pop soul', 'soul')",Only You,0,0.692,0.827,-2.604,84.931,194072,0.0
6695,spotify:track:50ID9KN4y15DZIqjIIJXkP,Chicago Bae,Ric Wilson,50,21185,"('psychedelic hip hop',)",Chicago Bae,47,0.637,0.755,-6.216,161.024,191071,1.0
6696,spotify:track:6GCIYIWUBSLontW6divqsw,Stay Flo,Solange,65,1636348,"('afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary')",When I Get Home,63,0.823,0.558,-7.119,155.974,175707,1.0
6697,spotify:track:11xILcyUmIjr2XpM6mpEvA,Play Too Much,Kyle Dion,53,155025,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'pop', 'r&b', 'trap soul')",Play Too Much,49,0.877,0.452,-5.773,110.021,197205,0.0
6698,spotify:track:3waaRJJlv7BIAxDeq9lCuY,We Don't Funk,KIRBY,55,63558,"('alternative r&b', 'chill r&b', 'indie r&b', 'indie triste')",We Don't Funk,42,0.711,0.856,-6.969,84.06,122738,0.0
6699,spotify:track:6y61PWqUIT6jqR0lElYTiM,Ants,Tank and The Bangas,47,175612,"('escape room', 'new orleans funk')",Ants,41,0.445,0.612,-7.623,171.444,305507,1.0
6700,spotify:track:0E8GYDcN69ahYTUEQMTHNr,all of your love,Luke James,47,139351,"('alternative r&b', 'pop r&b', 'r&b')",all of your love,41,0.633,0.755,-5.616,79.998,218715,1.0
6701,spotify:track:3GGhyTPYDufku46UtvLTPi,Slowly,ODIE,66,195628,"('alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b', 'r&b')",Slowly,63,0.582,0.311,-13.676,127.998,187969,0.0
6703,spotify:track:4K9cCtDfk9pr6EGFzl0ec8,Intentions,Big Boi,64,370321,"('alternative hip hop', 'atl hip hop', 'dirty south rap', 'hip hop', 'southern hip hop', 'trap')",Intentions,0,0.84,0.689,-6.306,116.97,223301,0.0
6704,spotify:track:6SKQvtF2QMELjqpnAyrH6O,Western World,LION BABE,55,196122,"('alternative r&b', 'electropop', 'escape room', 'indie r&b', 'indie soul')",Western World,41,0.781,0.566,-6.292,103.957,253000,0.0
6705,spotify:track:04jVEb76Kw5OrmGtlXlHxI,Time Alone With You (feat. Daniel Caesar),Jacob Collier,64,482867,"('indie soul', 'uk alternative pop')",Time Alone With You (feat. Daniel Caesar),57,0.669,0.352,-11.18,76.851,255947,0.0
6706,spotify:track:0TtSoFrbLGjmpIgY4KgBeq,King James,Anderson .Paak,87,2061856,"('escape room',)",King James,0,0.771,0.889,-7.93,108.015,197964,0.0
6708,spotify:track:0eM7kmyvr2cWFH8oNAk8FB,Feel Good,Terrell Hines,43,7695,"('modern alternative pop',)",St. Mark Rd.,44,0.572,0.571,-7.902,72.03,237523,0.0
6709,spotify:track:2WwwfnTUm4yUK8stRMPd7V,Pink Youth,Yuna,62,398315,"('alternative r&b', 'malaysian pop')",Pink Youth,44,0.732,0.886,-5.445,113.498,240880,1.0
6711,spotify:track:4yOT0bYT83QZ0aXlJ3Tb2p,Charcoal Baby,Blood Orange,66,645399,"('alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'metropopolis')",Charcoal Baby,0,0.627,0.479,-7.648,183.255,242341,0.0
6713,spotify:track:61lMfe2aGI4EjrlVK03ZoI,I Feel a Change,Charles Bradley,59,406312,"('funk', 'soul')",I Feel a Change,0,0.485,0.531,-5.213,80.489,266120,0.0
6715,spotify:track:1LeWIs2hP2r5yOQnVuYoI5,Ain't No Mountain High Enough,Marvin Gaye,76,4379069,"('classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul')",United,0,0.663,0.6,-10.87,129.991,151667,0.0
6716,spotify:track:2g2GkH3vZHk4lWzBjgQ6nY,(What A) Wonderful World,Sam Cooke,70,1293565,"('adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul')",The Man Who Invented Soul,69,0.691,0.507,-10.23,128.518,125440,0.0
6717,spotify:track:6jWkZvd1URGktyTTwcpPpB,My Girl,The Temptations,72,2261597,"('brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul')",The Temptations Sing Smokey,2,0.579,0.419,-10.72,104.564,165000,0.0
6718,spotify:track:0ACACkoHUwgfgY5CxVIL4N,Lovely Day,Bill Withers,75,1243132,"('funk', 'motown', 'quiet storm', 'soul')",Lean on Me: The Best of Bill Withers,65,0.694,0.565,-12.583,97.938,255067,0.0
6719,spotify:track:3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,Aretha Franklin,75,2780588,"('classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul')",Aretha Now,76,0.592,0.355,-14.051,133.032,216773,0.0
6720,spotify:track:7MF7QAodbGzNYav5ZfIhAY,Midnight Train to Georgia,Gladys Knight & The Pips,63,933090,"('brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul')",Imagination (Expanded Edition),72,0.595,0.379,-12.058,92.006,279333,0.0
6722,spotify:track:0n2pjCIMKwHSXoYfEbYMfX,You Are The Sunshine Of My Life,Stevie Wonder,82,5410193,"('adult standards', 'motown', 'quiet storm', 'soul')",Talking Book,70,0.519,0.46,-14.53,132.082,178200,0.0
6723,spotify:track:50uGbeaQIxKiSc7jvRTjWx,(Sittin' On) the Dock of the Bay,Otis Redding,75,1864512,"('classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul')","Atlantic 60th: Soul, Sweat And Strut",63,0.484,0.312,-13.522,205.981,166827,0.0
6724,spotify:track:69Qa7czzqraPWZgxpQN405,You Can't Hurry Love,The Supremes,68,1356807,"('adult standards', 'brill building pop', 'classic girl group', 'disco', 'motown', 'quiet storm', 'soul')",Favorites,0,0.617,0.81,-6.513,97.389,165080,0.0
6725,spotify:track:63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,69,1573686,"('classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul')",Let's Stay Together,75,0.756,0.397,-10.701,101.985,199396,0.0
