,artist_name,origin
13506,Ace of Base,Gothenburg
13507,José González,Gothenburg
13508,Dark Tranquillity,Gothenburg
13509,The Soundtrack of Our Lives,Gothenburg
13510,HammerFall,Gothenburg
13511,At the Gates,Gothenburg
13512,Jerusalem,Gothenburg
13513,Jesper Strömblad,Gothenburg
13514,Hardcore Superstar,Gothenburg
13515,Carl Johan Grimmark,Gothenburg
13516,Crazy Frog,Gothenburg
13517,Mikael Stanne,Gothenburg
13518,Little Dragon,Gothenburg
13519,Niklas Sundin,Gothenburg
13520,The Haunted,Gothenburg
13521,Peter Dolving,Gothenburg
13522,Glenn Ljungström,Gothenburg
13523,Dead by April,Gothenburg
13524,Dragonland,Gothenburg
13525,Kristian Wåhlin,Gothenburg
13526,Sacramentum,Gothenburg
13527,Tommy Helgesson,Gothenburg
13528,Dimension Zero,Gothenburg
13529,Avatar,Gothenburg
13530,Cardinal Sin,Gothenburg
13531,Karin Dreijer Andersson,Gothenburg
13532,Jens Lekman,Gothenburg
13533,Anders Fridén,Gothenburg
13534,Daniel Svensson,Gothenburg
13535,Papa Dee,Gothenburg
13536,Gardenian,Gothenburg
13537,Sally Shapiro,Gothenburg
13538,Evergrey,Gothenburg
13539,Arvingarna,Gothenburg
13540,All Ends,Gothenburg
13541,Sister Sin,Gothenburg
13542,Skitsystem,Gothenburg
13543,The Tough Alliance,Gothenburg
13544,Anti Cimex,Gothenburg
13545,Love is All,Gothenburg
13546,Engel,Gothenburg
13547,When we fall,Gothenburg
13548,David Bowie,United Kingdom
13549,Eric Clapton,United Kingdom
13550,Adele,United Kingdom
13551,Amy Winehouse,United Kingdom
13552,Elton John,United Kingdom
13553,Freddie Mercury,United Kingdom
13554,Coldplay,United Kingdom
13555,Depeche Mode,United Kingdom
13556,Annie Lennox,United Kingdom
13557,David Gilmour,United Kingdom
13558,Cream,United Kingdom
13559,Deep Purple,United Kingdom
13560,Fleetwood Mac,United Kingdom
13561,Genesis,United Kingdom
13562,Billy Idol,United Kingdom
13563,Arctic Monkeys,United Kingdom
13564,Pet Shop Boys,United Kingdom
13565,Duran Duran,United Kingdom
13566,Dire Straits,United Kingdom
13567,Dusty Springfield,United Kingdom
13568,George Michael,United Kingdom
13569,Asia,United Kingdom
13570,Bon Scott,United Kingdom
13571,"Emerson, Lake & Palmer",United Kingdom
13572,Blur,United Kingdom
13573,Florence and the Machine,United Kingdom
13574,Fatboy Slim,United Kingdom
13575,Cher Lloyd,United Kingdom
13576,Cat Stevens,United Kingdom
13577,Electric Light Orchestra,United Kingdom
13578,Bullet for My Valentine,United Kingdom
13579,Calvin Harris,United Kingdom
13580,Bad Company,United Kingdom
13581,Bush,United Kingdom
13582,Dave Gahan,United Kingdom
13583,Eric Burdon & the Animals,United Kingdom
13584,America,United Kingdom
13585,David Byrne,United Kingdom
13586,Gorillaz,United Kingdom
13587,Aphex Twin,United Kingdom
13588,Eurythmics,United Kingdom
13589,Bring Me The Horizon,United Kingdom
13590,Chris Martin,United Kingdom
13591,Emeli Sandé,United Kingdom
13592,Free,United Kingdom
13593,DragonForce,United Kingdom
13594,Hot Chip,United Kingdom
13595,Buzzcocks,United Kingdom
13596,Eagles,United Kingdom
13597,Tears for Fears,United Kingdom
13598,Duffy,United Kingdom
13599,Franz Ferdinand,United Kingdom
13600,Snow Patrol,United Kingdom
13601,Bryan Ferry,United Kingdom
13602,Brian Eno,United Kingdom
13603,A Flock of Seagulls,United Kingdom
13604,David Coverdale,United Kingdom
13605,Alison Moyet,United Kingdom
13606,Ian Anderson,United Kingdom
13607,Fine Young Cannibals,United Kingdom
13608,Boy George,United Kingdom
13609,Cheryl Cole,United Kingdom
13610,Blind Faith,United Kingdom
13611,Bauhaus,United Kingdom
13612,Thompson Twins,United Kingdom
13613,Bananarama,United Kingdom
13614,Cradle of Filth,United Kingdom
13615,Echo & the Bunnymen,United Kingdom
13616,XTC,United Kingdom
13617,Culture Club,United Kingdom
13618,Belle & Sebastian,United Kingdom
13619,Cliff Richard,United Kingdom
13620,Above & Beyond,United Kingdom
13621,David Gray,United Kingdom
13622,Chris Rea,United Kingdom
13623,Corinne Bailey Rae,United Kingdom
13624,Carl Cox,United Kingdom
13625,Charlotte Church,United Kingdom
13626,Chris Squire,United Kingdom
13627,Big Country,United Kingdom
13628,Humble Pie,United Kingdom
13629,Cocteau Twins,United Kingdom
13630,Damon Albarn,United Kingdom
13631,Orbital,United Kingdom
13632,Allan Holdsworth,United Kingdom
13633,Amy Macdonald,United Kingdom
13634,Doves,United Kingdom
13635,Erasure,United Kingdom
13636,Brian Johnson,United Kingdom
13637,Bat for Lashes,United Kingdom
13638,Sweet,United Kingdom
13639,Enter Shikari,United Kingdom
13640,Christine McVie,United Kingdom
13641,Bay City Rollers,United Kingdom
13642,The Alan Parsons Project,United Kingdom
13643,Herman's Hermits,United Kingdom
13644,Foals,United Kingdom
13645,Hawkwind,United Kingdom
13646,Faces,United Kingdom
13647,Imogen Heap,United Kingdom
13648,Diamond Head,United Kingdom
13649,Adam Ant,United Kingdom
13650,Five,United Kingdom
13651,Beth Orton,United Kingdom
13652,ABC,United Kingdom
13653,Frankie Goes to Hollywood,United Kingdom
13654,Gomez,United Kingdom
13655,Faithless,United Kingdom
13656,The Kills,United Kingdom
13657,Busted,United Kingdom
13658,Budgie,United Kingdom
13659,Adnan Sami,United Kingdom
13660,David Byron,United Kingdom
13661,Bill Bruford,United Kingdom
13662,Graham Nash,United Kingdom
13663,Goldfrapp,United Kingdom
13664,Carcass,United Kingdom
13665,Birdy,United Kingdom
13666,Alvin Lee,United Kingdom
13667,Elbow,United Kingdom
13668,Andy Summers,United Kingdom
13669,Burial,United Kingdom
13670,Dave Edmunds,United Kingdom
13671,Michael Amott,United Kingdom
13672,Camera Obscura,United Kingdom
13673,Alesha Dixon,United Kingdom
13674,Frightened Rabbit,United Kingdom
13675,Basement Jaxx,United Kingdom
13676,S Club,United Kingdom
13677,Big Audio,United Kingdom
13678,10cc,United Kingdom
13679,Funeral for a Friend,United Kingdom
13680,Adam and The Ants,United Kingdom
13681,Howard Jones,United Kingdom
13682,Plan B,United Kingdom
13683,Chris de Burgh,United Kingdom
13684,Bloc Party,United Kingdom
13685,Joan Armatrading,United Kingdom
13686,Dave Davies,United Kingdom
13687,Badfinger,United Kingdom
13688,Gentle Giant,United Kingdom
13689,Babyshambles,United Kingdom
13690,Andy Partridge,United Kingdom
13691,Beth Gibbons,United Kingdom
13692,Crass,United Kingdom
13693,British Sea Power,United Kingdom
13694,Adrian Smith,United Kingdom
13695,David Knopfler,United Kingdom
13696,Fresh,United Kingdom
13697,Andrew White,United Kingdom
13698,Grim Reaper,United Kingdom
13699,Subhumans,United Kingdom
13700,System 7,United Kingdom
13701,Craig David,United Kingdom
13702,Skin,United Kingdom
13703,Bronski Beat,United Kingdom
13704,Boxcutter,United Kingdom
13705,Anne Clark,United Kingdom
13706,Feeder,United Kingdom
13707,Dan Le Sac Vs Scroobius Pip,United Kingdom
13708,Electronic,United Kingdom
13709,Bobby Tench,United Kingdom
13710,Gary Barlow,United Kingdom
13711,Alan Wilder,United Kingdom
13712,All Saints,United Kingdom
13713,Dead or Alive,United Kingdom
13714,Camel,United Kingdom
13715,Carter the Unstoppable Sex Machine,United Kingdom
13716,Bert Jansch,United Kingdom
13717,Glen Matlock,United Kingdom
13718,Heaven 17,United Kingdom
13719,Cathy Dennis,United Kingdom
13720,Gavin Rossdale,United Kingdom
13721,Andy C,United Kingdom
13722,Eddie & The Hot Rods,United Kingdom
13723,808 State,United Kingdom
13724,Al Stewart,United Kingdom
13725,Ed O'Brien,United Kingdom
13726,Femi Kuti,United Kingdom
13727,Coil,United Kingdom
13728,Biffy Clyro,United Kingdom
13729,Brian Connolly,United Kingdom
13730,BBMak,United Kingdom
13731,Charlie Simpson,United Kingdom
13732,Clinic,United Kingdom
13733,Alan White,United Kingdom
13734,Andrew Latimer,United Kingdom
13735,Bram Tchaikovsky,United Kingdom
13736,Haircut 100,United Kingdom
13737,Dogs Die in Hot Cars,United Kingdom
13738,Danny Jones,United Kingdom
13739,Cerys Matthews,United Kingdom
13740,Gorky's Zygotic Mynci,United Kingdom
13741,Incognito,United Kingdom
13742,Japan,United Kingdom
13743,DJ Yoda,United Kingdom
13744,General Public,United Kingdom
13745,Gama Bomb,United Kingdom
13746,Editors,United Kingdom
13747,Alestorm,United Kingdom
13748,Cabaret Voltaire,United Kingdom
13749,Gene Loves Jezebel,United Kingdom
13750,Cilla Black,United Kingdom
13751,Carl Barât,United Kingdom
13752,Bill Steer,United Kingdom
13753,Chumbawamba,United Kingdom
13754,Art of Noise,United Kingdom
13755,Annie Haslam,United Kingdom
13756,Ian Hunter,United Kingdom
13757,Anthony Phillips,United Kingdom
13758,Graham Coxon,United Kingdom
13759,Ian Brown,United Kingdom
13760,Cornershop,United Kingdom
13761,Chris Slade,United Kingdom
13762,Gary Husband,United Kingdom
13763,Fairport Convention,United Kingdom
13764,Frankmusik,United Kingdom
13765,Aztec Camera,United Kingdom
13766,Gabrielle,United Kingdom
13767,Cleopatra,United Kingdom
13768,Deacon Blue,United Kingdom
13769,Floetry,United Kingdom
13770,Bernie Taupin,United Kingdom
13771,Fightstar,United Kingdom
13772,Bad Manners,United Kingdom
13773,Girlschool,United Kingdom
13774,Ceephax Acid Crew,United Kingdom
13775,Alfie Boe,United Kingdom
13776,Fad Gadget,United Kingdom
13777,Gem Archer,United Kingdom
13778,Art Brut,United Kingdom
13779,Anathema,United Kingdom
13780,David Sylvian,United Kingdom
13781,Deen Castronovo,United Kingdom
13782,After the Fire,United Kingdom
13783,Dave Mackintosh,United Kingdom
13784,Angel Witch,United Kingdom
13785,Clare Maguire,United Kingdom
13786,Test Icicles,United Kingdom
13787,A,United Kingdom
13788,Anti-Nowhere League,United Kingdom
13789,Family,United Kingdom
13790,Elastica,United Kingdom
13791,Generation X,United Kingdom
13792,Caravan,United Kingdom
13793,Evan Parker,United Kingdom
13794,Evile,United Kingdom
13795,Client,United Kingdom
13796,Davey Johnstone,United Kingdom
13797,Pentangle,United Kingdom
13798,Natalie Horler,United Kingdom
13799,Biff Byford,United Kingdom
13800,Ian D'Sa,United Kingdom
13801,Alison Goldfrapp,United Kingdom
13802,Alberta Cross,United Kingdom
13803,China Crisis,United Kingdom
13804,Alex Westaway,United Kingdom
13805,Blood Red Shoes,United Kingdom
13806,Helen Shapiro,United Kingdom
13807,Fudge Tunnel,United Kingdom
13808,Aynsley Dunbar,United Kingdom
13809,Andy Rourke,United Kingdom
13810,Daniel Lloyd Davey,United Kingdom
13811,B-Movie,United Kingdom
13812,Arcadia,United Kingdom
13813,Dananananaykroyd,United Kingdom
13814,DJ Food,United Kingdom
13815,Appleton,United Kingdom
13816,"Beck, Bogert & Appice",United Kingdom
13817,Francis Rossi,United Kingdom
13818,Adrian Borland,United Kingdom
13819,Everything but the Girl,United Kingdom
13820,Edison Lighthouse,United Kingdom
13821,Dodgy,United Kingdom
13822,Gian Pyres,United Kingdom
13823,Cyantific,United Kingdom
13824,Freemasons,United Kingdom
13825,Dirty Harry,United Kingdom
13826,1990s,United Kingdom
13827,Ben Johnston,United Kingdom
13828,Ainslie Henderson,United Kingdom
13829,Buggles,United Kingdom
13830,Andy Sheppard,United Kingdom
13831,The Records,United Kingdom
13832,Ace,United Kingdom
13833,Godflesh,United Kingdom
13834,Chris Biscoe,United Kingdom
13835,Geoff Downes,United Kingdom
13836,George Martin,United Kingdom
13837,East 17,United Kingdom
13838,Blackmore's Night,United Kingdom
13839,Eddi Reader,United Kingdom
13840,Kirsty MacColl,United Kingdom
13841,Adam Faith,United Kingdom
13842,Henry Purcell,United Kingdom
13843,DJ Envy,United Kingdom
13844,Fred Frith,United Kingdom
13845,Dexys Midnight Runners,United Kingdom
13846,Aqualung,United Kingdom
13847,Billy Thorpe,United Kingdom
13848,Carl Wayne,United Kingdom
13849,Fields of the Nephilim,United Kingdom
13850,A1,United Kingdom
13851,Ian Stuart Donaldson,United Kingdom
13852,Idlewild,United Kingdom
13853,Andy Bell,United Kingdom
13854,Derek Bailey,United Kingdom
13855,Blancmange,United Kingdom
13856,Caron Wheeler,United Kingdom
13857,"Does It Offend You, Yeah?",United Kingdom
13858,Blue October UK,United Kingdom
13859,Angelic Upstarts,United Kingdom
13860,Atomic Rooster,United Kingdom
13861,Boards of Canada,United Kingdom
13862,Ash,United Kingdom
13863,Chris Lowe,United Kingdom
13864,Babylon Zoo,United Kingdom
13865,Claire Richards,United Kingdom
13866,Dillinja,United Kingdom
13867,Georgie Fame,United Kingdom
13868,Dan Gillespie Sells,United Kingdom
13869,Danny Kirwan,United Kingdom
13870,Fyfe Dangerfield,United Kingdom
13871,Bernard Butler,United Kingdom
13872,Curve,United Kingdom
13873,Daniel Alexander Kessler,United Kingdom
13874,Ed Harcourt,United Kingdom
13875,Fink,United Kingdom
13876,Cutting Crew,United Kingdom
13877,Aman Hayer,United Kingdom
13878,Delirious?,United Kingdom
13879,Anaal Nathrakh,United Kingdom
13880,Bonobo,United Kingdom
13881,Curved Air,United Kingdom
13882,S'Express,United Kingdom
13883,DJ Hype,United Kingdom
13884,Electrelane,United Kingdom
13885,Delphic,United Kingdom
13886,Dan Berridge,United Kingdom
13887,Charlotte Hatherley,United Kingdom
13888,Akercocke,United Kingdom
13889,Catatonia,United Kingdom
13890,65daysofstatic,United Kingdom
13891,Elaine Paige,United Kingdom
13892,Blitzkrieg,United Kingdom
13893,911,United Kingdom
13894,Alien Sex Fiend,United Kingdom
13895,Cock Sparrer,United Kingdom
13896,Current 93,United Kingdom
13897,Chris Reed,United Kingdom
13898,Bros,United Kingdom
13899,Daz Sampson,United Kingdom
13900,Gene,United Kingdom
13901,Esben and the Witch,United Kingdom
13902,Electric Wizard,United Kingdom
13903,Alexi Murdoch,United Kingdom
13904,Chris Wood,United Kingdom
13905,Elliot Minor,United Kingdom
13906,Herbert,United Kingdom
13907,All Angels,United Kingdom
13908,Ian McCallum,United Kingdom
13909,Gary Lightbody,United Kingdom
13910,Dave House,United Kingdom
13911,Andy Hunter°,United Kingdom
13912,EMF,United Kingdom
13913,Fuck Buttons,United Kingdom
13914,Add N to (X),United Kingdom
13915,Armen Nalbandian,United Kingdom
13916,Duncan Lloyd,United Kingdom
13917,I LIKE TRAINS,United Kingdom
13918,Alex Smoke,United Kingdom
13919,David Readman,United Kingdom
13920,Death In June,United Kingdom
13921,Desecration,United Kingdom
13922,Iain Ballamy,United Kingdom
13923,Dougie Poynter,United Kingdom
13924,Helen Marnie,United Kingdom
13925,Bal-Sagoth,United Kingdom
13926,Chris Urbanowicz,United Kingdom
13927,H & Claire,United Kingdom
13928,Avenger,United Kingdom
13929,Fabulous Poodles,United Kingdom
13930,Amici Forever,United Kingdom
13931,G Samra,United Kingdom
13932,Heartless Crew,United Kingdom
13933,:zoviet*france:,United Kingdom
13934,Amebix,United Kingdom
13935,Craig Gannon,United Kingdom
13936,"Dave Dee, Dozy, Beaky, Mick & Tich",United Kingdom
13937,Paul D. Hudson,United Kingdom
13938,Fear Of Music,United Kingdom
13939,Brian Godding,United Kingdom
13940,Eric Brittingham,United Kingdom
13941,Artful Dodger,United Kingdom
13942,Francis Dunnery,United Kingdom
13943,Dave Kilminster,United Kingdom
13944,Discharge,United Kingdom
13945,Capdown,United Kingdom
13946,Henry Cluney,United Kingdom
13947,Farrah,United Kingdom
13948,Boxer Rebellion,United Kingdom
13949,Hecate Enthroned,United Kingdom
13950,Dum Dums,United Kingdom
13951,Dave Hill,United Kingdom
13952,Attic Lights,United Kingdom
13953,The Motors,United Kingdom
13954,Cloven Hoof,United Kingdom
13955,Gogmagog,United Kingdom
13956,Hudson Ford,United Kingdom
13957,E'voke,United Kingdom
13958,Furthest Drive Home,United Kingdom
13959,Jerusalem,United Kingdom
13960,Blanket of Secrecy,United Kingdom
13961,Fretblanket,United Kingdom
13962,Dave Sharp,United Kingdom
13963,Alan Price,United Kingdom
13964,Tim Exile,United Kingdom
13965,Dave Pybus,United Kingdom
13966,Conrad Thomas Lant,United Kingdom
13967,Sore Throat,United Kingdom
13968,Hondo Maclean,United Kingdom
13969,Connie Talbot,United Kingdom
13970,Angelica,United Kingdom
13971,George Shearing,United Kingdom
13972,Deuce,United Kingdom
13973,Blue Murder,United Kingdom
13974,Fiction Factory,United Kingdom
13975,The World Wide Message Tribe,United Kingdom
13976,Iain Matthews,United Kingdom
13977,Billy Childish,United Kingdom
13978,Arena,United Kingdom
13979,Charged GBH,United Kingdom
13980,Skin,United Kingdom
13981,Rockbitch,United Kingdom
13982,The Contrast,United Kingdom
13983,History of Guns,United Kingdom
13984,David A. Stewart,United Kingdom
13985,A3,United Kingdom
13986,Son of Dork,United Kingdom
13987,Academy of St. Martin in the Fields,United Kingdom
13988,Benjamin Grosvenor,United Kingdom
13989,Dirty Vegas,United Kingdom
13990,Brian Hines,United Kingdom
13991,Ian Dury,United Kingdom
13992,Gareth Gates,United Kingdom
13993,Brand New Heavies,United Kingdom
13994,Asian Dub Foundation,United Kingdom
13995,Electric Light Orchestra Part II,United Kingdom
13996,Cathedral,United Kingdom
13997,Daniel John Montagu Smith,United Kingdom
13998,Blue Weaver,United Kingdom
13999,Comsat Angels,United Kingdom
14000,Geordie,United Kingdom
14001,Harry Gregson-Williams,United Kingdom
14002,Apollo 440,United Kingdom
14003,Autechre,United Kingdom
14004,Badly Drawn Boy,United Kingdom
14005,Darren Emerson,United Kingdom
14006,Bryn Jones,United Kingdom
14007,Estelle,United Kingdom
14008,52nd Street,United Kingdom
14009,Bow Wow Wow,United Kingdom
14010,Matt Bianco,United Kingdom
14011,Adrian Legg,United Kingdom
14012,3 Colours Red,United Kingdom
14013,Dani Harmer,United Kingdom
14014,Get Cape. Wear Cape. Fly,United Kingdom
14015,Broadcast,United Kingdom
14016,Andy Bell,United Kingdom
14017,Bonzo Dog Doo-Dah Band,United Kingdom
14018,Hannah Spearritt,United Kingdom
14019,Andrew Edge,United Kingdom
14020,Groove Armada,United Kingdom
14021,Flesh for Lulu,United Kingdom
14022,Colin Newman,United Kingdom
14023,Adrian Lambert,United Kingdom
14024,Harry Judd,United Kingdom
14025,Five Star,United Kingdom
14026,Clint Mansell,United Kingdom
14027,Alan McGee,United Kingdom
14028,Frankie Sandford,United Kingdom
14029,Atomic Kitten,United Kingdom
14030,Aled Jones,United Kingdom
14031,Fluke,United Kingdom
14032,Ben's Brother,United Kingdom
14033,Girls Aloud,United Kingdom
14034,Extreme Noise Terror,United Kingdom
14035,Athlete,United Kingdom
14036,Dan Andriano,United Kingdom
14037,Black,United Kingdom
14038,Chris Farlowe,United Kingdom
14039,Chelsea,United Kingdom
14040,Ted Heath,United Kingdom
14041,Ashley Walters,United Kingdom
14042,Colin Moulding,United Kingdom
14043,Craig Armstrong,United Kingdom
14044,Alan Murphy,United Kingdom
14045,Ian Burden,United Kingdom
14046,Helen Watson,United Kingdom
14047,Ian Broudie,United Kingdom
14048,Catherine Wheel,United Kingdom
14049,Drugstore,United Kingdom
14050,Faris Badwan,United Kingdom
14051,Andy Fletcher,United Kingdom
14052,D:Ream,United Kingdom
14053,Gary Clark,United Kingdom
14054,Aswad,United Kingdom
14055,Bon Harris,United Kingdom
14056,Gallows,United Kingdom
14057,Horace Panter,United Kingdom
14058,Acoustic Alchemy,United Kingdom
14059,Beatmasters,United Kingdom
14060,Bucks Fizz,United Kingdom
14061,EScala,United Kingdom
14062,Beverley Bevan,United Kingdom
14063,Felt,United Kingdom
14064,Alasdair Roberts,United Kingdom
14065,Calvin Goldspink,United Kingdom
14066,Humanoid,United Kingdom
14067,Boy Kill Boy,United Kingdom
14068,Don Baker,United Kingdom
14069,Billy J. Kramer,United Kingdom
14070,Data,United Kingdom
14071,Gilbert O'Sullivan,United Kingdom
14072,Ian Craig Marsh,United Kingdom
14073,Cranes,United Kingdom
14074,Ian McLagan,United Kingdom
14075,Beth Rowley,United Kingdom
14076,Alexis Korner's Blues Incorporated,United Kingdom
14077,Bis,United Kingdom
14078,Climie Fisher,United Kingdom
14079,Friendly Fires,United Kingdom
14080,Clodagh Rodgers,United Kingdom
14081,Andy Stewart,United Kingdom
14082,Eternal,United Kingdom
14083,Chaz Jankel,United Kingdom
14084,Alternative TV,United Kingdom
14085,Dollar,United Kingdom
14086,David O'List,United Kingdom
14087,A Certain Ratio,United Kingdom
14088,Baxter Dury,United Kingdom
14089,Amelle Berrabah,United Kingdom
14090,Children Of The Night,United Kingdom
14091,Bryn Terfel,United Kingdom
14092,Brilliant,United Kingdom
14093,New Model Army,United Kingdom
14094,Duncan James,United Kingdom
14095,Howie B,United Kingdom
14096,Iceberg Slimm,United Kingdom
14097,Darren Mew,United Kingdom
14098,Cliff Williams,United Kingdom
14099,Gordon Haskell,United Kingdom
14100,Amy Studt,United Kingdom
14101,Steeleye Span,United Kingdom
14102,Friction,United Kingdom
14103,Gallon Drunk,United Kingdom
14104,Dee D. Jackson,United Kingdom
14105,Danny Moss,United Kingdom
14106,Andy Fairweather Low,United Kingdom
14107,Henry Cow,United Kingdom
14108,Cast,United Kingdom
14109,Future of the Left,United Kingdom
14110,Alex Parks,United Kingdom
14111,A.R. Kane,United Kingdom
14112,Delays,United Kingdom
14113,Eve Libertine,United Kingdom
14114,Archive,United Kingdom
14115,Winifred Atwell,United Kingdom
14116,Brian McGee,United Kingdom
14117,Apache Indian,United Kingdom
14118,Cubanate,United Kingdom
14119,Furniture,United Kingdom
14120,Carmel,United Kingdom
14121,Conflict,United Kingdom
14122,Brian Kennedy,United Kingdom
14123,Hood,United Kingdom
14124,Sonia,United Kingdom
14125,22-20s,United Kingdom
14126,Autopsia,United Kingdom
14127,Cardiacs,United Kingdom
14128,Christian Smith-Pancorvo,United Kingdom
14129,Gareth Hughes,United Kingdom
14130,Amen Corner,United Kingdom
14131,Bentley Rhythm Ace,United Kingdom
14132,Ben & Jason,United Kingdom
14133,Fiction Plane,United Kingdom
14134,Dave Cousins,United Kingdom
14135,Beki Bondage,United Kingdom
14136,Delta 5,United Kingdom
14137,Antony Costa,United Kingdom
14138,Forever Never,United Kingdom
14139,Arthur Brown,United Kingdom
14140,Biomechanical,United Kingdom
14141,Goldie Lookin Chain,United Kingdom
14142,(The Death of) Six By Seven,United Kingdom
14143,Denim,United Kingdom
14144,999,United Kingdom
14145,Electrafixion,United Kingdom
